"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"S-H004_ai_param_robustness"
"07/03/2026 09:47:05:545 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","human-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"2787","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","0","19.0260112197534","70.123290580827","0.38957383656015004","73.519235250794","56.6868489693306","0.40844019583774444","0.3149269387185033","12.542854490838229","11.241299925952337","17.749072750381767","0.6333457574965737","2050.839302395811","958.6332729693479","6419.663420101662","0.14932765321739666","0.13137214181814616","0","0","0","0","0","0","0","0.09129729387230485","80","20","0","0","0","0"
"2788","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","21","12.671796974576125","95.51926898918009","0.530662605495445","95.76336180831893","90.45096241635707","0.5320186767128829","0.5025053467575393","12.837573990710123","11.523755596123259","18.092847569057522","0.6369232677243818","2073.933438639022","1224.3624094558572","5472.2175553716825","0.22374154482472808","0.13486373122187367","0","0","0","0","0","0","0","0.09475590337628913","80","20","0","0","0","0"
"2789","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","0","18.530708485197906","92.51062340275365","0.5139479077930759","91.65770183701709","87.34028350185395","0.5092094546500949","0.4852237972325219","12.677842711618489","11.115746763307541","18.92622650486227","0.5873197576099936","1694.270185416467","995.5122537232616","4489.30191218929","0.22175212832539964","0.15117422545210046","0","0","0","0","0","0","0","0.08222648990747243","80","20","0","0","0","0"
"2791","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","344","32.789613088354045","64.0257912739262","0.3556988404107011","66.44450096099614","53.6193150393069","0.36913611644997857","0.297885083551705","12.123173688719135","11.03691153343988","16.46822230983614","0.6701944706471296","1599.0194070319965","919.3752518671821","4317.596027691254","0.21293683938253927","0.11757403177558978","0","0","0","0","0","0","0","0.0956980018324541","80","20","0","0","0","0"
"2790","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","251","16.097229127423034","81.78592254035199","0.45436623633528883","84.31835708471587","71.29976796404137","0.4684353171373104","0.39610982202245204","13.166919803600432","11.545393498446213","19.65302502421731","0.5874613950890245","2074.1933626439145","1104.3248213540817","5953.667527803244","0.1854864780737178","0.16475176664693247","0","0","0","0","0","0","0","0.09191555065516364","80","20","0","0","0","0"
"2792","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","196","13.62153369757867","92.21493480693499","0.5123051933718611","90.59786208815362","96.2134652842824","0.5033214560452979","0.5345192515793467","12.516188938834304","11.106765106101586","18.153884269765193","0.6118120475516967","1804.731564567669","1047.645690170299","4833.075062157154","0.2167658636989391","0.1416862453850729","0","0","0","0","0","0","0","0.09806364526539832","80","20","0","0","0","0"
"2793","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","446","19.854852711251496","100.40408467168936","0.5578004703982742","100.22016553660661","83.6522974957265","0.5567786974255923","0.46473498608736946","12.53340985547915","11.283111396652135","17.534603690787137","0.6434768413146631","1639.0365478608087","997.7596050686159","4204.144319029583","0.23732762944230304","0.13428911832737","0","0","0","0","0","0","0","0.0813023876260602","80","20","0","0","0","0"
"2794","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","0","11.673595214432126","78.731427233341","0.4373968179630055","79.99804700349523","73.0219086910264","0.4444335944638624","0.4056772705057022","12.736224544934437","11.44883223662215","17.88579377818358","0.640107583628019","2154.9175685026544","1262.8985361180644","5722.993698041012","0.22067096396600186","0.13110602523369153","0","0","0","0","0","0","0","0.09487821080230899","80","20","0","0","0","0"
"2795","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","0","15.738916238806866","89.46114273003566","0.4970063485001981","93.0755728586455","76.12006963194543","0.5170865158813639","0.42288927573303015","12.794148188909865","11.167274505213042","19.301642923697134","0.5785660085703218","2161.744228386291","1131.0334922987754","6284.587172736354","0.17996941743530867","0.1498909364430645","0","0","0","0","0","0","0","0.07451839075558907","80","20","0","0","0","0"
"2796","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","123","10.145396210889828","94.20195666761602","0.5233442037089778","95.68570674320587","87.65601390342093","0.5315872596844771","0.48697785501900515","12.737612637806752","11.17026270825715","19.007012356005117","0.5876916634258934","1837.7296052069798","959.2789388115905","5351.532270788537","0.17925313541466184","0.15372288341579798","0","0","0","0","0","0","0","0.07988532744476026","80","20","0","0","0","0"
"2797","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","1","18.523996637951583","93.21003275061594","0.5178335152811997","92.23361860612735","89.17444272173769","0.512408992256263","0.4954135706763205","12.505898098085849","11.086167341601062","18.18482112402501","0.6096385147805764","1905.613604535774","1091.5582266170074","5161.835116210838","0.21146708525984284","0.13772206556267075","0","0","0","0","0","0","0","0.07795203265451492","80","20","0","0","0","0"
"2798","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","221","29.27036121756403","110.84031233539177","0.6157795129743987","111.50554434906334","94.21327769680673","0.6194752463836852","0.523407098315593","12.607635173577826","11.513040386682516","16.986014321159047","0.6777952831666353","1916.971104824575","1166.8491703762134","4917.458842618023","0.237287023180247","0.1307258563135123","0","0","0","0","0","0","0","0.09191614207649651","80","20","0","0","0","0"
"2799","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","0","18.95225039797488","79.63704651219572","0.4424280361788651","83.3080445072446","66.10174474527064","0.46282246948469224","0.36723191525150356","12.935527473599304","11.45598743002023","18.853687647915603","0.6076258206858947","2342.5367572125847","1191.5573542094085","6946.454369225286","0.17153461188607771","0.14795378134445558","0","0","0","0","0","0","0","0.07371567795993404","80","20","0","0","0","0"
"2800","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.2","3000","31","17.953512428798916","85.57452648933237","0.4754140360518465","88.30192426774111","74.22924622875985","0.4905662459318951","0.41238470127088805","12.778819807598557","11.161039127076538","19.249942529686628","0.579795971331569","1857.4560244525883","1122.329534823531","4797.961982968821","0.23391797159031896","0.15607761152459343","0","0","0","0","0","0","0","0.0852892188344619","80","20","0","0","0","0"
"2801","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","51","28.272157876398047","58.91543105385089","0.3273079502991716","63.568955533097125","54.92278855605621","0.3531608640727618","0.3051266030892012","13.672713367073648","10.885317241849778","16.460109492297512","0.661314995926579","3473.389807426982","1018.7915086340221","5927.988106219943","0.1718612605792942","0.1238185139680057","0","0","0","0","0","0","0","0.09070022546942826","50","50","0","0","0","0"
"2802","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","144","12.759080168052975","80.21591799667169","0.4456439888703983","79.4389881470171","80.6715883297897","0.4413277119278728","0.4481754907210539","15.126395984144082","11.266745096158086","18.986046872130093","0.5934223786572816","3231.7158138136256","1156.247015722275","5307.184611904977","0.2178644799972858","0.17499228896947172","0","0","0","0","0","0","0","0.08197321822069037","50","50","0","0","0","0"
"2804","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","245","31.51856128641456","71.38546745859189","0.3965859303255105","75.5854563249739","67.88531537398096","0.4199192018054106","0.37714064096656086","14.1069343683439","11.029210590390333","17.18465814629748","0.6418056441097509","3255.8885292156497","1138.6608366205091","5373.11622181079","0.21191814761020922","0.1403594791585434","0","0","0","0","0","0","0","0.09632388361331941","50","50","0","0","0","0"
"2803","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","32","12.194188955518811","73.35727185485489","0.40754039919363827","78.461891020239","66.5221548553752","0.4358993945568833","0.3695675269743067","14.51172791470969","11.111433925802928","17.912021903616452","0.620333873283145","3180.092758713041","1059.3457389602816","5300.839778465801","0.19984488934447356","0.15273580569997924","0","0","0","0","0","0","0","0.08981882007454127","50","50","0","0","0","0"
"2805","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","16","29.08982494333759","79.4809607026217","0.4415608927923428","89.87458169051986","65.52492663472118","0.49930323161399925","0.36402737019289544","14.523907027717337","11.389953025548461","17.657861029886217","0.6450358288736546","2757.771700226166","1466.8373200213134","4048.7060804310195","0.3622978035158225","0.15121208890314208","0","0","0","0","0","0","0","0.0978537068312002","50","50","0","0","0","0"
"2806","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","1","18.15837571177505","74.59011835933391","0.414389546440744","86.24913984403983","63.080175221036015","0.4791618880224435","0.3504454178946445","13.838605180965974","11.085510914712572","16.591699447219362","0.6681359525573141","2352.9091034372514","928.5816294219098","3777.236577452593","0.2458362377842256","0.1267756153002415","0","0","0","0","0","0","0","0.07984209177683682","50","50","0","0","0","0"
"2807","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","374","13.171414830783391","85.80790307164987","0.4767105726202771","85.93139952661146","78.87339275803787","0.4773966640367303","0.4381855153224326","13.887563314804758","10.75469899705745","17.020427632552074","0.6318700816005802","2818.7774535618973","902.4214180423583","4735.133489081437","0.19057993193290476","0.13997938885431127","0","0","0","0","0","0","0","0.08872892492689878","50","50","0","0","0","0"
"2808","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","23.24870166915494","68.82117842151916","0.3823398801195509","88.04016310103123","51.09816856986608","0.4891120172279513","0.2838787142770338","13.943673299510106","11.200892719853512","16.686453879166702","0.6712566253419489","2907.3029041903774","1114.4877316651155","4700.11807671564","0.23711909221733854","0.13044748873062306","0","0","0","0","0","0","0","0.08207561159756117","50","50","0","0","0","0"
"2809","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","255","13.168394480273435","74.97537091918511","0.41652983843991725","87.98853475309228","62.08747204141469","0.4888251930727349","0.34493040023008165","14.60666970040275","11.446048104456395","17.7672912963491","0.6442202085586551","3277.691874123653","1159.9734705205246","5395.41027772678","0.2149926346304197","0.14735308883855036","0","0","0","0","0","0","0","0.09488348241027904","50","50","0","0","0","0"
"2810","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","175","16.983255191163707","76.93097233652219","0.4273942907584566","87.16365460198104","52.234946458910954","0.48424252556656133","0.29019414699394974","14.397396355719193","11.328407928277313","17.46638478316107","0.6485834400716259","3349.0451547722246","1066.7292175198265","5631.361092024624","0.1894265347378584","0.13932251079915314","0","0","0","0","0","0","0","0.07541881316689679","50","50","0","0","0","0"
"2811","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","13","28.67828666702053","63.076244755662984","0.35042358197590545","72.55768888752806","53.64377499864907","0.4030982715973781","0.2980209722147171","14.252004528503239","11.34082416617034","17.163184890836124","0.6607645514688537","3602.6149317333657","1168.5249769889838","6036.704886477748","0.19357000200663874","0.14326731429232265","0","0","0","0","0","0","0","0.08661227842973239","50","50","0","0","0","0"
"2812","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","13","24.250467858181253","101.1716171322316","0.5620645396235089","89.5203057142457","111.16119544962318","0.4973350317458094","0.617562196942351","15.243835812447731","10.919516323363666","19.568155301531807","0.5580248191565038","3574.290055009177","935.2952165116029","6213.284893506752","0.15053151956528524","0.1910484817728435","0","0","0","0","0","0","0","0.08271753434001398","50","50","0","0","0","0"
"2813","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","11.296161468158047","105.00294470303206","0.5833496927946226","102.57393210820679","107.39456132446375","0.5698551783789266","0.5966364518025764","15.166578886856371","11.460655835926323","18.87250193778641","0.6072674345832155","3169.2081485936587","1015.9373584139919","5322.478938773324","0.19087672682235834","0.17194331575793553","0","0","0","0","0","0","0","0.07717453929773767","50","50","0","0","0","0"
"2814","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","136","23.63843131201665","63.838592416150924","0.35465884675639403","70.279883834532","57.18729082271848","0.39044379908073334","0.3177071712373249","13.86097756505065","11.071884809653433","16.650070320447856","0.6649752581558839","3286.4101283209848","991.8387684473396","5580.981488194625","0.17771762378093584","0.13308607240668624","0","0","0","0","0","0","0","0.08596498601224083","50","50","0","0","0","0"
"2815","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","21.175191955785124","74.82359562405877","0.41568664235588204","87.59550198735614","61.25031104912032","0.48664167770753414","0.34027950582844624","14.36767969376659","11.329927801527608","17.405431586005566","0.6509420777958284","3173.8659196019375","1006.1404458817892","5341.591393322086","0.18835968006456624","0.14772621269870667","0","0","0","0","0","0","0","0.07147803614363452","50","50","0","0","0","0"
"2816","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","19","16.02040830101332","77.60386711010064","0.4311325950561147","79.7413686615202","68.94322786344729","0.4430076036751122","0.3830179325747072","14.289764315940353","11.214114248644348","17.365414383236363","0.6457729139749095","3160.3094781230966","1278.1325551068187","5042.486401139375","0.2534726826071398","0.14091857640816774","0","0","0","0","0","0","0","0.09056903170927022","50","50","0","0","0","0"
"2818","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","166","14.053249399712257","79.367790179554","0.4409321676641889","90.45421343740298","62.216182956964616","0.5025234079855722","0.34564546087202563","14.295788583779247","11.312537226585128","17.279039940973366","0.6546970934282049","3331.9236853682028","1076.6356554835234","5587.211715252883","0.19269641287162032","0.1417349950505744","0","0","0","0","0","0","0","0.09207589626790791","50","50","0","0","0","0"
"2817","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","605","23.488013672309947","86.919165774898","0.48288425430498894","96.21504787009475","77.93130006560217","0.5345280437227486","0.4329516670311232","14.764983095398609","11.510446761819903","18.01951942897733","0.6387765671103229","2510.279974230489","1050.6246214577245","3969.935327003253","0.26464527376842684","0.15513084216467576","0","0","0","0","0","0","0","0.091615054015164","50","50","0","0","0","0"
"2819","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","11.445488660022676","96.8977608143247","0.538320893412915","91.75025701121751","102.02436580012044","0.5097236500623196","0.5668020322228913","14.744125814612492","11.376149801679245","18.112101827545736","0.6280966124195405","3172.4433364070433","1212.2247881176204","5132.6618846964675","0.23617857855238578","0.15856781396464514","0","0","0","0","0","0","0","0.09066219019744091","50","50","0","0","0","0"
"2820","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","67","12.271157835141153","95.66072829739701","0.5314484905410946","107.7903789332389","73.44586831393018","0.5988354385179939","0.40803260174405653","14.349472314274765","11.29462845739831","17.40431617115121","0.6489556008020527","3809.2480224339406","1063.0995268908016","6555.396517977082","0.16217165872047987","0.14889181797179085","0","0","0","0","0","0","0","0.08008508825195136","50","50","0","0","0","0"
"2821","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","15.605140393864204","102.46828917862797","0.5692682732145998","103.1680626931178","99.42596145587584","0.5731559038506545","0.5523664525326435","14.084077970102504","11.143371432051879","17.02478450815313","0.6545381779555179","3871.4382487970493","1008.0536851978281","6734.822812396273","0.1496778331483912","0.1337503815137424","0","0","0","0","0","0","0","0.07692594035844745","50","50","0","0","0","0"
"2822","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","26","21.745256543981114","83.20578115634997","0.46225433975749985","79.78313818249987","85.53457962759512","0.4432396565694437","0.4751921090421951","14.988267683689896","11.44596534652504","18.530570020854753","0.6176801541260453","2966.636024637952","1089.0588254359275","4844.2132238399745","0.22481645111662485","0.16560587149852846","0","0","0","0","0","0","0","0.09500780716587516","50","50","0","0","0","0"
"2823","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","206","15.55730412426638","77.74100067443963","0.43189444819133127","88.18033134869249","68.01189112472788","0.4898907297149583","0.37784383958182155","14.545035801894798","10.930941296879658","18.15913030690995","0.6019529081037649","2801.591905593073","865.8351325794661","4737.348678606679","0.1827678710856724","0.1622611389519495","0","0","0","0","0","0","0","0.07046029019584357","50","50","0","0","0","0"
"2824","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","18.66989856013346","97.43297683562734","0.5412943157534852","93.3125572826737","97.20517123064096","0.5184030960148539","0.5400287290591165","15.387323187014287","11.23911726389376","19.535529110134803","0.5753167575104497","3540.1948173209535","1185.9801549067922","5894.409479735113","0.20120423580753485","0.18154490530421397","0","0","0","0","0","0","0","0.08762759647811721","50","50","0","0","0","0"
"2825","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","21.223049891186506","75.24358546101746","0.4180199192278748","89.40876144849534","60.51575781606295","0.4967153413805297","0.3361986545336831","14.875046198466734","11.722861273838356","18.0272311230951","0.6502862915436819","3229.987019431154","1428.0455590554955","5031.928479806815","0.2837968712763423","0.1548466144924665","0","0","0","0","0","0","0","0.09261638302939967","50","50","0","0","0","0"
"2826","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","13.662697246845951","74.16828007028651","0.4120460003904806","75.0349885748737","71.81894318881461","0.4168610476381872","0.39899412882674784","14.653905730871553","11.562106565248614","17.745704896494498","0.6515439444466705","3162.759251719198","1259.838067837577","5065.680435600821","0.24870066003051236","0.14538394879914196","0","0","0","0","0","0","0","0.07941874417327342","50","50","0","0","0","0"
"2827","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","34","17.103495058248484","80.69007335649552","0.448278185313864","90.67701405228449","70.75637648807134","0.5037611891793583","0.3930909804892852","14.583521027534522","11.26287492618531","17.90416712888372","0.6290644432164392","3288.0664352833205","1333.3855811815645","5242.747289385075","0.2543295542551237","0.15281059247123752","0","0","0","0","0","0","0","0.08426540219322341","50","50","0","0","0","0"
"2828","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","11.641492397746845","77.01655969966988","0.4278697761092771","80.58627489554604","73.88017858562017","0.447701527197478","0.41044543658677873","14.861049265913223","11.26383756898639","18.458260962840047","0.610232870348004","3379.1335261309882","1386.249911190238","5372.0171410717385","0.25805016528924835","0.16459629918524454","0","0","0","0","0","0","0","0.07774271661573827","50","50","0","0","0","0"
"2829","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","6.932845309158822","81.73361274972093","0.4540756263873385","87.42167987083971","76.41348175482267","0.4856759992824428","0.4245193430823482","14.683304956023596","11.647516100397112","17.719093811650065","0.6573426510524497","2772.9631656501583","1186.5617421337092","4359.3645891666065","0.27218685610339105","0.15145726137958104","0","0","0","0","0","0","0","0.08478242689779186","50","50","0","0","0","0"
"2830","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","4","21.42077537938387","62.14663847761709","0.3452591026534283","63.15343933188203","61.22367635179032","0.35085244073267796","0.340131535287724","13.773209779067004","10.88024510998791","16.666174448146087","0.6528339868180254","3201.0236857908667","1010.0853989261121","5391.96197265562","0.1873316993051103","0.13046770824334875","0","0","0","0","0","0","0","0.07034719042764169","50","50","0","0","0","0"
"2831","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","2470","27.566750229478316","75.4744832347463","0.41930268463747944","82.37195691463566","61.06270105886289","0.457621982859087","0.33923722810479384","1249.243115011843","1220.7067693979861","1277.7794606257003","0.9553344743859262","1785.6185191275615","734.4799790957645","2836.7570591593594","0.2589153613716289","0.025732974857067825","0.6033629799870378","0.5535854023369094","0.6033629799870378","0.49949541000789516","0.4804711795986573","0.5185196404171333","100","0.08717102498524482","50","50","0","0","0","0"
"2832","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","12.761848849545899","76.30282893357159","0.42390460518650885","74.82701675509153","72.24532675174453","0.4157056486393974","0.40136292639858073","14.731666307083753","11.518605487884054","17.944727126283443","0.6418935995417215","2790.8016553534394","1178.8471651537286","4402.7561455531495","0.26775209123139426","0.14835241769884422","0","0","0","0","0","0","0","0.07244002739164247","50","50","0","0","0","0"
"2834","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","31","19.771766862154593","69.08532574322402","0.3838073652401334","75.75496122589125","59.515091740730895","0.42086089569939583","0.3306393985596161","14.305971295685957","11.469684953234037","17.142257638137863","0.669088354366839","4481.317689207688","1282.4063145044286","7680.229063910951","0.16697500866613443","0.14049486445113635","0","0","0","0","0","0","0","0.08349496394795604","50","50","0","0","0","0"
"2833","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","326","28.294856308583306","73.34138645114693","0.4074521469508163","70.57584531324494","75.94599207054101","0.39208802951802746","0.42192217816967226","14.571260550359732","11.06486760849634","18.077653492223128","0.6120743277470365","3890.656187921719","919.5551608907027","6861.757214952737","0.13401161423882244","0.16164931307603325","0","0","0","0","0","0","0","0.08241782445824525","50","50","0","0","0","0"
"2835","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","16","14.85396252086953","82.84925692874647","0.4602736496041471","97.68685273969396","60.99538829947278","0.5427047374427443","0.3388632683304043","14.420035794349522","11.109793036831894","17.730278551867137","0.6266000279878258","3041.563645081722","1047.0806078844987","5036.046682278945","0.20791717669516654","0.15214945322439166","0","0","0","0","0","0","0","0.08399301108209233","50","50","0","0","0","0"
"2836","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.8","0.3","0.5","3000","0","10.180092647350818","100.29057183284354","0.5571698435157975","93.15910750679632","105.97837917857674","0.5175505972599795","0.5887687732143152","15.02650023486529","11.125957511546645","18.927042958183947","0.5878339017947779","3504.9972596251887","1219.024088889125","5790.970430361249","0.21050428482555392","0.1749240789921369","0","0","0","0","0","0","0","0.08470208128317223","50","50","0","0","0","0"
