"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"S-H005_fatigue_robustness"
"07/03/2026 10:26:47:102 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","human-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"22","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","28.361557453112482","82.76589647506425","0.4598105359725792","82.76589647506425","0","0.4598105359725792","0","13741.019166457669","13741.019166457669","0","0","724.6454663859066","724.6454663859066","0","0","0.009975295100689285","1","1","0","1","1","0","100","0.09121180102645494","100","0","0.05748158614505644","0.05748158614505644","0","0.007395052429246162"
"23","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","15.227654333253","94.46482323481085","0.5248045735267269","94.46482323481085","0","0.5248045735267269","0","1165.169591620724","1165.169591620724","0","0","826.723087983364","826.723087983364","0","0","0.01582701270926301","0.561582961234399","0.561582961234399","0","0.508923289188661","0.508923289188661","0","100","0.10448241300427472","100","0","0.07195293664380711","0.07195293664380711","0","0.010438040676278395"
"25","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","19.37863616038409","97.59613163563297","0.5422007313090721","97.59613163563297","0","0.5422007313090721","0","659.2990798126916","659.2990798126916","0","0","755.8815301565696","755.8815301565696","0","0","0.021283974646348236","0.24279818256175037","0.24279818256175037","0","0.21135239988981866","0.21135239988981866","0","100","0.07696571880169191","100","0","0.061582698254974595","0.061582698254974595","0","0.006167663347482235"
"29","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","41","9.836430571533157","91.74677941660751","0.5097043300922639","91.74677941660751","0","0.5097043300922639","0","973.9255721469434","973.9255721469434","0","0","880.4540405407128","880.4540405407128","0","0","0.022047514299872395","0.4538604624760866","0.4538604624760866","0","0.39642680714526063","0.39642680714526063","0","100","0.08538402216287586","100","0","0.05840162104717441","0.05840162104717441","0","0.007736071328508643"
"30","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","1","13.037190268552024","84.05777025438525","0.4669876125243625","84.05777025438525","0","0.4669876125243625","0","3861.548712107214","3861.548712107214","0","0","806.3894398655225","806.3894398655225","0","0","0.017108733632809292","1","1","0","1","1","0","100","0.07519570599954722","100","0","0.07342584426827448","0.07342584426827448","0","0.00920153050927868"
"27","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","1","17.311120449641066","85.94588900840976","0.477477161157832","85.94588900840976","0","0.477477161157832","0","656.5649512301977","656.5649512301977","0","0","845.8356875923563","845.8356875923563","0","0","0.01831652405736728","0.236476427464455","0.236476427464455","0","0.20974408895893987","0.20974408895893987","0","100","0.0909867212892946","100","0","0.05983757497296062","0.05983757497296062","0","0.007849132967215027"
"31","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","17.42428250141461","92.89066836265113","0.5160592686813952","92.89066836265113","0","0.5160592686813952","0","3236.1277858156905","3236.1277858156905","0","0","671.1478336340017","671.1478336340017","0","0","0.019997468985107236","1","1","0","1","1","0","100","0.08983010028225401","100","0","0.05501398669268263","0.05501398669268263","0","0.00726227570510997"
"28","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","76","15.868354059610667","84.93633475807214","0.47186852643373406","84.93633475807214","0","0.47186852643373406","0","2559.3427891006663","2559.3427891006663","0","0","758.3051899429189","758.3051899429189","0","0","0.015082270097147354","1","1","0","1","1","0","100","0.09026031907475368","100","0","0.06495391692931082","0.06495391692931082","0","0.009722325989499243"
"26","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","16","20.051465008288233","90.41262098146622","0.5022923387859234","90.41262098146622","0","0.5022923387859234","0","883.6253534203831","883.6253534203831","0","0","662.4894446521748","662.4894446521748","0","0","0.01891476907722045","0.3861557506832947","0.3861557506832947","0","0.343309031423755","0.343309031423755","0","100","0.0887788398100656","100","0","0.06278493179755283","0.06278493179755283","0","0.007364024809043315"
"32","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","16.842744308907967","95.6291867845411","0.5312732599141172","95.6291867845411","0","0.5312732599141172","0","3948.8879548008526","3948.8879548008526","0","0","834.1888451950597","834.1888451950597","0","0","0.01082101761425891","1","1","0","1","1","0","100","0.08682592669052543","100","0","0.058211535371908756","0.058211535371908756","0","0.00847831499018209"
"33","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","16","19.548133551728753","100.2788102317558","0.5571045012875322","100.2788102317558","0","0.5571045012875322","0","887.3265139829737","887.3265139829737","0","0","828.6212030592385","828.6212030592385","0","0","0.01759719896052281","0.3891109588280255","0.3891109588280255","0","0.3454861846958668","0.3454861846958668","0","100","0.08360183240305062","100","0","0.05817831883778268","0.05817831883778268","0","0.010005761073222631"
"34","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","300","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","12.979964201976898","93.77734874652651","0.5209852708140362","93.77734874652651","0","0.5209852708140362","0","1248.460628130534","1248.460628130534","0","0","778.3668656436956","778.3668656436956","0","0","0.01428918368089338","0.6184469831773354","0.6184469831773354","0","0.5579180165473726","0.5579180165473726","0","100","0.07959195683203642","100","0","0.05779446454015365","0.05779446454015365","0","0.006477823855644828"
