"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"H001_batch2_proportion_sweep_full"
"07/03/2026 09:43:13:242 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","human-regime-bias-mean","ai-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais"
"32","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","37","27.333579030075683","100.18183866749348","0.5565657703749638","100.42990151078477","94.30014586980319","0.5579438972821377","0.5238896992766844","12.087628760415166","11.51907584241355","17.204605022429725","0.669534454722795","1539.6317225546395","1336.3786283453517","3368.909570438225","0.39667987531393334","0.11623136614182838","0","0","0","0","0","0","0","0.0868259266905254","90","10"
"34","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","0","10.25905873303067","87.94138909325596","0.4885632727403109","88.78278425665454","73.01966983725262","0.4932376903147474","0.4056648324291812","12.272991916260562","11.558517290908558","18.70326354442859","0.6179946758196467","1527.6872163738503","1198.448777810529","4490.833163443746","0.2668655757613385","0.12620597833736635","0","0","0","0","0","0","0","0.07959195683203645","90","10"
"35","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","26","19.060773576752723","86.8407117898008","0.4824483988322267","89.70473842757642","62.81069025073659","0.4983596579309801","0.3489482791707588","11.839429377502258","11.077339188644599","18.698241077221216","0.5924268032964536","1379.84863891039","1083.5647049308966","4046.4040447258326","0.26778460404695303","0.11361878278909021","0","0","0","0","0","0","0","0.08061697492148884","90","10"
"36","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","31","17.114661153249443","82.34755292406895","0.4574864051337164","82.32260654172738","75.73497945417142","0.4573478141207077","0.4207498858565079","11.881673819985403","11.130814933132575","18.639403801660812","0.5971658241633666","1533.4807545867932","964.5773917883655","6653.611019772643","0.14497051133916833","0.12150030685182989","0","0","0","0","0","0","0","0.08692449127199765","90","10"
"37","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","21","13.664235505239219","89.34459779417179","0.49635887663428774","92.50501415889887","60.627635694261144","0.513916745327216","0.3368201983014508","11.852174553185655","11.059842382693676","18.983164087613414","0.5826132214655547","1439.3061255316582","1183.5953425454904","3740.703172407171","0.3164098534404261","0.12385012737337564","0","0","0","0","0","0","0","0.07969512727071316","90","10"
"38","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","71","19.39963295718981","70.56642670376078","0.39203570390978215","69.7426873021415","68.54653688466514","0.38745937390078616","0.38081409380369524","12.147420272077175","11.513825021664216","17.84977752579386","0.6450402535844568","1504.96486741068","1209.5026648205135","4164.124690722174","0.2904578403992874","0.11859306205029885","0","0","0","0","0","0","0","0.08874082982445469","90","10"
"39","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","96","11.995525415108261","91.68767002999253","0.5093759446110696","89.84838906485432","103.10496004755734","0.49915771702696843","0.5728053335975408","12.549367024865763","11.490645995286698","22.077856291077264","0.5204602223962583","1753.2443452905802","1126.7707062147051","7391.507096973453","0.15244126690699875","0.14291501595268064","0","0","0","0","0","0","0","0.07862145406796468","90","10"
"40","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","0","15.597772033147123","80.28169310867358","0.4460094061592977","81.52286307235967","62.87231342910953","0.4529047948464426","0.34929063016171963","11.810440052273526","11.287063693732064","16.52082727914662","0.6832020880685035","1214.2750075501267","1041.8172563521487","2766.3947683319248","0.3765974647863947","0.1113798171822511","0","0","0","0","0","0","0","0.07727539052966195","90","10"
"41","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","41","13.642437415356667","78.87723238782688","0.4382068465990382","80.37581187887662","60.75808248157218","0.44653228821598123","0.337544902675401","11.990275953018495","10.920882183037053","21.614819882851528","0.5052497426407572","1425.784854880479","936.7992854528302","5826.654979729327","0.16077823188637616","0.14438538116332578","0","0","0","0","0","0","0","0.08598934435780398","90","10"
"42","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.1","3000","0","11.757241531135037","90.46237697551767","0.5025687609750982","91.99398236451566","75.76026273255346","0.5110776798028648","0.4208903485141859","12.05605054242045","11.230813048006357","19.48318799214738","0.576436107506271","1637.8666391278343","992.2337068024783","7448.563030056035","0.13321142652598517","0.1296185424960492","0","0","0","0","0","0","0","0.08698379676794318","90","10"
