"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"S-H006_fine_bias_onset"
"07/03/2026 11:41:09:166 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","human-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"19","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","14.052866038883991","84.4137449927582","0.46896524995976774","84.4137449927582","0","0.46896524995976774","0","657.7288307441347","657.7288307441347","0","0","671.3855336299305","671.3855336299305","0","0","0.02282906198284529","0.1508999666306613","0.1508999666306613","0","0.10515255382942329","0.10515255382942329","0","100","0.07102094115683369","100","0","0.062157954070684085","0.062157954070684085","0","0.00545543217399549"
"22","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","17.288767782311922","98.91689410674756","0.549538300593042","98.91689410674756","0","0.549538300593042","0","722.3641827223425","722.3641827223425","0","0","755.4661399133003","755.4661399133003","0","0","0.020467777732052772","0.18784291525655447","0.18784291525655447","0","0.1482427884815617","0.1482427884815617","0","100","0.09121180102645494","100","0","0.057481586145056426","0.057481586145056426","0","0.0073950524292461664"
"23","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","11.622096401444779","92.7675711180918","0.51537539510051","92.7675711180918","0","0.51537539510051","0","716.2305692337085","716.2305692337085","0","0","866.1876946372263","866.1876946372263","0","0","0.02040844566932276","0.1859516540068311","0.1859516540068311","0","0.14415371282247244","0.14415371282247244","0","100","0.10448241300427472","100","0","0.0719529366438071","0.0719529366438071","0","0.0104380406762784"
"25","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","10.54459782898985","93.18122918502584","0.5176734954723657","93.18122918502584","0","0.5176734954723657","0","715.1363324402515","715.1363324402515","0","0","734.8053379002201","734.8053379002201","0","0","0.020248239242896426","0.1982906770034308","0.1982906770034308","0","0.1434242216268344","0.1434242216268344","0","100","0.07696571880169191","100","0","0.0615826982549746","0.0615826982549746","0","0.006167663347482234"
"24","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","66","26.9192366800914","89.98589089821502","0.49992161610119457","89.98589089821502","0","0.49992161610119457","0","18199.59528659107","18199.59528659107","0","0","770.1785619714947","770.1785619714947","0","0","0.00997718610698417","1","1","0","1","1","0","100","0.08020333180526332","100","0","0.056833986435798615","0.056833986435798615","0","0.007071760870220926"
"26","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","18.5135121572971","94.38052256129103","0.5243362364516169","94.38052256129103","0","0.5243362364516169","0","1155.5689001611609","1155.5689001611609","0","0","699.3826609293557","699.3826609293557","0","0","0.017500045004548825","0.5104921414387213","0.5104921414387213","0","0.437045933440774","0.437045933440774","0","100","0.0887788398100656","100","0","0.06278493179755282","0.06278493179755282","0","0.007364024809043317"
"27","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","19.384068560957928","89.54222233520034","0.497456790751113","89.54222233520034","0","0.497456790751113","0","5483.61865903422","5483.61865903422","0","0","797.5457924016258","797.5457924016258","0","0","0.01837145514549099","1","1","0","1","1","0","100","0.0909867212892946","100","0","0.05983757497296062","0.05983757497296062","0","0.007849132967215025"
"28","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","26.938676670841275","83.23409540035604","0.46241164111308913","83.23409540035604","0","0.46241164111308913","0","7910.65556318772","7910.65556318772","0","0","795.9031680947469","795.9031680947469","0","0","0.01254293452591293","1","1","0","1","1","0","100","0.09026031907475368","100","0","0.06495391692931082","0.06495391692931082","0","0.009722325989499245"
"29","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","12.872223947741603","79.60094575271961","0.44222747640399784","79.60094575271961","0","0.44222747640399784","0","650.9052052398981","650.9052052398981","0","0","883.9573717595816","883.9573717595816","0","0","0.020571327150169738","0.13168444915118357","0.13168444915118357","0","0.10060347015993204","0.10060347015993204","0","100","0.08538402216287586","100","0","0.05840162104717442","0.05840162104717442","0","0.0077360713285086384"
"30","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","24.80029905715132","102.6819903060907","0.5704555017005039","102.6819903060907","0","0.5704555017005039","0","3571.8077184423837","3571.8077184423837","0","0","889.0633208074883","889.0633208074883","0","0","0.021517987281626016","1","1","0","1","1","0","100","0.07519570599954722","100","0","0.07342584426827446","0.07342584426827446","0","0.009201530509278683"
