"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"S-H004_ai_param_robustness"
"07/03/2026 09:11:43:702 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","human-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"21","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","454","51.10255724067877","23.34022307013945","0.12966790594521918","23.34022307013945","0","0.12966790594521918","0","26.70021023807265","26.70021023807265","0","0","1761.6491350760507","1761.6491350760507","0","0","0.036586596196783505","0","0","0","0","0","0","0","0.07529755856067917","100","0","1","1","0","0"
"23","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","-1","102.62874202989298","30.83827642951883","0.1713237579417713","30.83827642951883","0","0.1713237579417713","0","3635.6460517741107","3635.6460517741107","0","0","1521.3822037041034","1521.3822037041034","0","0","0.01755147642546162","1","1","0","1","1","0","100","0.08210640176738446","100","0","1","1","0","0"
"24","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","280","49.85075135995412","32.28403496651645","0.17935574981398028","32.28403496651645","0","0.17935574981398028","0","26.641481701428894","26.641481701428894","0","0","1669.1476820000753","1669.1476820000753","0","0","0.037890103588159585","0","0","0","0","0","0","0","0.08364622859177669","100","0","1","1","0","0"
"25","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","-1","119.64442670272057","127.72692352856856","0.7095940196031587","127.72692352856856","0","0.7095940196031587","0","3633.7369983197823","3633.7369983197823","0","0","1455.1267099177724","1455.1267099177724","0","0","0.019946207810750183","1","1","0","1","1","0","100","0.07774747038773215","100","0","1","1","0","0"
"27","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","636","61.50113856368374","42.421532850403864","0.23567518250224367","42.421532850403864","0","0.23567518250224367","0","26.36828013262495","26.36828013262495","0","0","1797.0661554870937","1797.0661554870937","0","0","0.040228749889287485","0","0","0","0","0","0","0","0.08290325304874967","100","0","1","1","0","0"
"28","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","700","66.59777856413409","24.40156859255562","0.13556426995864232","24.40156859255562","0","0.13556426995864232","0","26.543656323523773","26.543656323523773","0","0","1728.530704079964","1728.530704079964","0","0","0.033106372219483315","0","0","0","0","0","0","0","0.09145103533876942","100","0","1","1","0","0"
"26","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","1306","62.46045012243762","32.66609766871434","0.18147832038174636","32.66609766871434","0","0.18147832038174636","0","26.339513669489424","26.339513669489424","0","0","1492.5022309558556","1492.5022309558556","0","0","0.034631282666544916","0","0","0","0","0","0","0","0.06905348275307024","100","0","1","1","0","0"
"30","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","800","69.4444314694946","28.716244508801267","0.1595346917155626","28.716244508801267","0","0.1595346917155626","0","26.408848335570273","26.408848335570273","0","0","1730.2671242227373","1730.2671242227373","0","0","0.03546464773846747","0","0","0","0","0","0","0","0.0784872246779138","100","0","1","1","0","0"
"29","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0","3000","-1","59.282805458874435","39.17489024882802","0.21763827916015568","39.17489024882802","0","0.21763827916015568","0","3636.713384722692","3636.713384722692","0","0","1396.6270601960434","1396.6270601960434","0","0","0.016858470297908656","1","1","0","1","1","0","100","0.08432783426231474","100","0","1","1","0","0"
"31","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","778","78.70714611500257","18.83764940448188","0.10465360780267711","20.21003036012893","5.266374165390613","0.11227794644516072","0.029257634252170074","25.17885884680116","26.188468844935656","16.09236886359065","1.6273843252616258","1727.4008140733602","1716.7820500147016","1822.969690601288","0.9417501886432561","0.0656793016592363","0","0","0","0","0","0","0","0.08934312557630655","90","10","1","1","1","0"
