"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"H001_batch2_proportion_sweep_full"
"07/03/2026 09:28:48:851 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","human-regime-bias-mean","ai-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais"
"108","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","11.441575481987229","94.9685601866773","0.5276031121482072","86.05752481613771","104.9357639097547","0.478097360089654","0.5829764661653039","13.579032138472298","11.314059575428093","18.863968118908826","0.5997709232813602","2449.1515283096464","1165.729194665305","5443.803640146444","0.21413872941125134","0.1630874009671206","0","0","0","0","0","0","0","0.09023967310367925","70","30"
"109","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","97","19.846987494636892","65.00946797552167","0.3611637109751204","62.97723936826693","66.99000439373188","0.3498735520459274","0.37216669107628825","13.044691604835522","11.34595362123114","17.008413566579076","0.6670788887404251","2345.4517026523476","1109.8015878872661","5228.635303770868","0.2122545412732999","0.133579369097947","0","0","0","0","0","0","0","0.08943582998882757","70","30"
"110","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","210","16.79734188324788","89.14070459754744","0.4952261366530413","90.86662484437325","69.5914762252323","0.5048145824687402","0.38661931236240166","13.517461450266078","11.351481570606579","18.57141450280489","0.6112340860677111","2185.9966010405305","1019.2132148418391","4908.49116883748","0.20764287431390607","0.16338795259986338","0","0","0","0","0","0","0","0.0788748962011084","70","30"
"111","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","215","24.40475707371462","105.4055691374057","0.5855864952078095","99.8855115245179","114.13764845570317","0.5549195084695439","0.6340980469761287","13.330633487828766","10.997757779419137","18.774010140784586","0.5857969446563603","2539.17517148485","875.4536217599072","6421.192120843051","0.13633817604027193","0.16971355202700655","0","0","0","0","0","0","0","0.07880204091899778","70","30"
"112","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","38","18.148879926083993","87.75406169718093","0.4875225649843385","85.62228818494839","92.62653760953948","0.47567937880526884","0.5145918756085527","13.627536584604975","11.707280029567926","18.10813521302476","0.646520466731834","2702.549284859295","1335.8534052219638","5891.506337346405","0.22674225040783816","0.15383704074763482","0","0","0","0","0","0","0","0.09746065282284588","70","30"
"113","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","16","9.894893111456526","71.53168583340978","0.39739825463005435","70.63898251999733","72.8997292433984","0.3924387917777629","0.40499849579665775","13.137710160563481","11.342320197097626","17.326953408650482","0.6546055691149361","2096.2936236453843","1318.519466495844","3911.0999903276474","0.33712241306962526","0.1437161661730193","0","0","0","0","0","0","0","0.07437350663520478","70","30"
"114","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","163","19.36220092776165","102.4376365860408","0.56909798103356","98.39033606021933","111.95311641080166","0.5466129781123296","0.621961757837787","13.183564859439803","11.305238835415048","17.566325582164243","0.6435744790529031","2247.6553818101356","1068.1427042129706","4999.851629536852","0.21363488026381994","0.14708048241436722","0","0","0","0","0","0","0","0.0946867441553503","70","30"
"116","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","16.024571123996765","85.14195131259679","0.4730108406255377","79.61385766374242","84.22674386075353","0.44229920924301347","0.46792635478196404","14.564614158283334","11.587309929238934","21.511657359386906","0.5386525889499935","2879.323970585053","1222.6576866878036","6744.878633011971","0.18127200698670212","0.1982814170472611","0","0","0","0","0","0","0","0.08376680440573847","70","30"
"115","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","11.735433180545414","94.29239115675604","0.5238466175375336","86.43385510455921","111.90303317386598","0.48018808391421786","0.6216835176325888","13.430722242777602","11.058927014965164","18.964911107673284","0.5831256973564551","2238.6724443140874","960.808364691967","5220.355296765699","0.18405037781379394","0.1743913080846442","0","0","0","0","0","0","0","0.08556878140993944","70","30"
"117","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","13.289098364062355","75.77989723150993","0.4209994290639441","78.29604798799728","69.47344706334677","0.43497804437776266","0.38596359479637093","13.017017170555418","11.168160214882048","17.331016733793287","0.6444030599258236","2396.681354427465","1292.5806174783786","4972.916407308668","0.2599240589644097","0.14048306531660626","0","0","0","0","0","0","0","0.08425634703519463","70","30"
"119","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","22.439001976785846","77.04745954858028","0.4280414419365571","77.94526604622655","75.18693656372922","0.43302925581236973","0.417705203131829","13.47421359319077","11.469260039261503","18.15243855235906","0.6318302638061252","2300.583727871062","1267.6148686481492","4710.8443993911915","0.269084427584144","0.14628860053542647","0","0","0","0","0","0","0","0.08720893937986839","70","30"
"118","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","9.274319284352785","104.37781849703481","0.5798767694279712","101.28597175690057","108.05262779308865","0.562699843093892","0.6002923766282703","13.351962329119042","11.4165314649831","17.867967678769567","0.6389384439366341","2576.0239104929065","1291.1554679228232","5574.050276489764","0.23163685361229344","0.1443601981341538","0","0","0","0","0","0","0","0.09202549168954945","70","30"
"120","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","13.799124890666775","77.78300597442653","0.4321278109690363","79.18203952631916","74.76750844074532","0.439900219590662","0.41537504689302956","13.685657767050834","11.2924366611243","19.269840347546054","0.5860160986005447","2609.789793537097","1227.9903581530416","5833.988476099891","0.21048899276776967","0.17272695030549934","0","0","0","0","0","0","0","0.08987684508349791","70","30"
"121","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","-1","27.7244530068521","100.90437980891762","0.5605798878273202","90.00193848994982","112.44655661284852","0.5000107693886101","0.6247030922936029","2948.8641381026164","2906.405339084726","2991.322937120505","0.9716120259093383","2483.9540001871983","727.8040351724354","4240.103965201963","0.17164768627029853","0.02802362983629747","1","1","1","1","1","1","100","0.08206176844240587","50","50"
"122","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","1096","22.285744968191807","83.61865791128021","0.4645480995071123","82.35603405554357","84.20457066411299","0.45753352253079765","0.4678031703561833","14.904027714753878","11.38405273657399","18.42400269293376","0.6178924811458133","3202.5348978669203","1100.7287668241927","5304.341028909643","0.2075147055638046","0.15983056217795366","0","0","0","0","0","0","0","0.08563786170185986","50","50"
"123","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","1","10.835681345732723","75.82834590495874","0.4212685883608819","79.89686032939608","72.02918301975515","0.44387144627442265","0.40016212788752864","14.726689437238893","11.48768687329483","17.965692001182962","0.6394235675719262","3130.670394438872","1174.2185133081036","5087.1222755696435","0.2308217592777672","0.15193878460894195","0","0","0","0","0","0","0","0.08271904853821212","50","50"
"124","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","54","19.533805831704882","104.52541330937316","0.5806967406076287","90.04693143996228","117.52936925074474","0.5002607302220127","0.6529409402819152","14.343545967818551","11.177099973118038","17.50999196251906","0.6383269619451073","3092.104121625163","917.3059381392574","5266.90230511107","0.1741642212062851","0.1430662645573022","0","0","0","0","0","0","0","0.08515433761929198","50","50"
"125","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","1","13.334684132514482","78.07053701977884","0.433725205665438","68.60077290675201","82.70350679184793","0.3811154050375112","0.45946392662137736","14.457183474298429","11.230524515282774","17.683842433314087","0.6350726408942611","2962.2098102840287","1236.69695843323","4687.7226621348245","0.26381615286729204","0.14937005575478834","0","0","0","0","0","0","0","0.09368878307700815","50","50"
"126","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","221","22.839001331301375","70.65655016589814","0.3925363898105452","68.19647804269758","73.52735965789324","0.378869322459431","0.40848533143274024","13.949915027817697","11.05671004926245","16.84312000637294","0.6564526076569495","3353.312218309767","1005.5175507672222","5701.106885852313","0.1763723380213205","0.1284968585334214","0","0","0","0","0","0","0","0.09708978595551374","50","50"
"127","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","396","27.768979687175488","104.27840116614107","0.5793244509230059","109.41978894053369","97.191493434754","0.6078877163362983","0.5399527413041889","14.656773149205362","11.478467564780528","17.835078733630198","0.6435893968405358","3225.2950933432403","1158.1657436593935","5292.424443027088","0.21883462978584564","0.15605673742404758","0","0","0","0","0","0","0","0.08082945965552532","50","50"
"128","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","150","27.69582203073915","72.11549858762623","0.40064165882014574","78.0759800279563","54.61963213060209","0.43375544459975723","0.30344240072556716","13.889284667625862","11.125437987146324","16.65313134810539","0.6680688306954387","3222.2526141479334","802.1872413077988","5642.317986988064","0.14217334846383164","0.12779829319361014","0","0","0","0","0","0","0","0.07547452760242956","50","50"
"129","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","1","21.143228180321955","86.44369256972023","0.48024273649844573","99.4615925858973","64.6732244798871","0.552564403254985","0.3592956915549283","14.246920318220258","11.374580307775256","17.119260328665266","0.6644317622023158","3404.262299783412","1394.3197115733644","5414.204887993464","0.2575299125944432","0.13175936075850148","0","0","0","0","0","0","0","0.0743051003154435","50","50"
"130","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","51","15.553846710769648","84.63060140925052","0.4701700078291695","86.24671718803297","73.85248714279619","0.47914842882240544","0.4102915952377566","14.708531752402756","11.245700359066714","18.171363145738802","0.6188693863456155","2992.967326258646","1085.328133267055","4900.606519250236","0.22146812420130882","0.1592548404818337","0","0","0","0","0","0","0","0.08753931249973264","50","50"
"131","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","20.748661705588887","77.55901033427735","0.43088339074598525","85.24750088841523","69.7968013128263","0.4735972271578624","0.3877600072934795","14.60277603326233","11.519757636039204","17.685794430485473","0.6513565269187056","3421.458065019468","1484.200229256292","5358.715900782642","0.2769693816086657","0.1536979714506539","0","0","0","0","0","0","0","0.09254697834460474","50","50"
"132","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","46","15.698888776605116","76.64560385990367","0.42580891033279816","82.83079486699074","69.09299038652011","0.46017108259439304","0.3838499465917784","14.670084908207846","11.147855542901073","18.19231427351461","0.6127783071080046","3510.2499293556048","977.8578294670999","6042.642029244109","0.1618262052815038","0.1648867903191482","0","0","0","0","0","0","0","0.09382265303324462","50","50"
"133","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","148","16.666698648627644","80.08088753322642","0.4448938196290356","86.00912697634072","73.67795299990871","0.4778284832018929","0.4093219611106039","14.977466946539597","11.588235421141421","18.366698471937774","0.6309373151003119","3993.5315616048947","1320.5752235132748","6666.487899696515","0.19809159536213852","0.16003884032829374","0","0","0","0","0","0","0","0.08657112679221599","50","50"
"134","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","177","18.78003280870827","105.20374522536817","0.5844652512520454","104.95157602178084","105.38285293798255","0.5830643112321158","0.5854602940999031","14.750321726210075","11.144670278100575","18.355973174319573","0.6071413469753935","3906.5799403968895","1101.465294618935","6711.694586174837","0.16411135525859616","0.1549168994710659","0","0","0","0","0","0","0","0.06675285958629541","50","50"
"135","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","18.5951210070491","89.67724775493","0.4982069319718333","88.44085399457381","89.42743378440909","0.4913380777476323","0.4968190765800505","15.23551785738974","11.28623639985194","19.184799314927524","0.588290563512448","3530.0474324236384","1111.2225193836173","5948.87234546366","0.1867954891032391","0.18103929825427523","0","0","0","0","0","0","0","0.09638074061464574","50","50"
"136","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","14.37849890280377","90.77878016368628","0.5043265564649237","94.03728955578279","87.57930386772257","0.5224293864210156","0.4865516881540143","15.32036100761795","11.399348456415096","19.241373558820822","0.5924394337840447","4203.310515603159","1382.1954773845034","7024.425553821817","0.19676989481830087","0.17520784658644772","0","0","0","0","0","0","0","0.08343464539618242","50","50"
"137","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","246","24.420423079173972","68.45606562019763","0.38031147566776463","78.07086148515985","60.165784396914205","0.43372700825088806","0.33425435776063445","14.12751372399701","11.204559589909316","17.05046785808471","0.6571408880488004","3686.556691782705","1045.4068872598948","6327.706496305515","0.16521102675515434","0.13341036004289086","0","0","0","0","0","0","0","0.08831366738716816","50","50"
"138","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","9.669009939925445","111.9054128635356","0.6216967381307533","93.84428258494296","125.57806831674957","0.5213571254719054","0.6976559350930531","14.272939832943345","11.336033446994247","17.209846218892434","0.6586946392670207","3371.766964117674","1206.8634331527353","5536.670495082613","0.21797638747413434","0.13948899915134594","0","0","0","0","0","0","0","0.07810422642114562","50","50"
"139","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","4","11.332066454224773","82.6211676738118","0.4590064870767322","85.747479269957","76.70572827822728","0.4763748848330944","0.4261429348790405","15.104752747537036","11.37892857812443","18.83057691694964","0.6042793393059621","3662.4874819290185","1090.7810992599912","6234.193864598048","0.1749674653934298","0.1716862705947111","0","0","0","0","0","0","0","0.077912619392908","50","50"
"140","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","316","26.627515833862816","65.52993986927378","0.3640552214959654","68.19943386474681","63.136354488702","0.37888574369303785","0.35075752493723333","13.793319729413616","10.954374379417947","16.632265079409272","0.6586219211344492","2644.9101546174224","1126.3224415377665","4163.4978676970795","0.27052312198270906","0.13986421081547595","0","0","0","0","0","0","0","0.0800365074114163","50","50"
"141","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","392","24.51749384612735","107.81442957643613","0.5989690532024229","97.97231521459418","115.72453556258033","0.5442906400810787","0.6429140864587796","14.383500988213607","11.08679868825939","17.680203288167828","0.62707416354647","3305.880477307497","913.1198545351527","5698.641100079837","0.16023466621232915","0.15085562300827005","0","0","0","0","0","0","0","0.08535193662780112","50","50"
"142","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","16.537371075190123","82.1321691902308","0.45628982883461555","88.05595971907601","76.60062182448618","0.489199776217089","0.42555901013603437","14.84184357142233","11.070378797256405","18.61330834558825","0.594756106314669","3120.6155344059657","1115.6485773785266","5125.582491433408","0.21766278842319972","0.16807089902257677","0","0","0","0","0","0","0","0.07066867001349761","50","50"
"143","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","61","14.983245155939912","79.35984591790603","0.4408880328772557","79.68654607838228","78.58370351552308","0.44270303376879044","0.4365761306417949","14.810580924829956","11.190603523827233","18.430558325832678","0.6071765882502993","3472.6796890152373","1021.5734268171223","5923.785951213353","0.17245279205402014","0.1634299714129459","0","0","0","0","0","0","0","0.06483955508206654","50","50"
"144","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","212","21.25200751919344","68.03179576732661","0.3779544209295923","67.95173042356649","66.98095544004721","0.37750961346425826","0.3721164191113734","14.361942903638635","10.955539051541825","17.768346755735436","0.6165761622141628","3219.657375373773","931.3911954984185","5507.923555249129","0.16910024007337385","0.1563430824639671","0","0","0","0","0","0","0","0.0866366633666861","50","50"
"145","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","499","19.49995227558125","81.83277217863532","0.45462651210352956","89.29190395333448","71.11381865894973","0.4960661330740805","0.3950767703274985","14.95652863524728","11.489269875750468","18.423787394744082","0.6236106414812466","3485.8795712797278","1238.6816365800023","5733.077505979455","0.21605876342820912","0.15753711266753","0","0","0","0","0","0","0","0.07519627313015939","50","50"
"146","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","186","26.39726120218242","72.68778155252005","0.4038210086251114","82.82020736338322","59.040923193274395","0.4601122631299068","0.32800512885152444","14.399623319302986","11.491073367520347","17.30817327108562","0.6639102340578538","2977.7161879614937","1201.0686630362013","4754.363712886784","0.25262448049161323","0.139686231613799","0","0","0","0","0","0","0","0.07811067025162426","50","50"
"148","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","119","28.267182586228557","70.4093963313185","0.3911633129517695","75.338876360209","64.04206770054846","0.4185493131122722","0.355789265003047","14.452054525878767","10.878616305772152","18.025492745985375","0.6035128392368101","3432.6379491386597","934.8168427420175","5930.459055535301","0.15762976086471575","0.1599768760387914","0","0","0","0","0","0","0","0.09476407610429687","50","50"
"147","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","36","13.591345322690941","89.30343180060525","0.4961301766700292","92.55062439638233","85.42765712161153","0.5141701355354574","0.47459809512006407","15.023211807869503","11.167918826949222","18.878504788789773","0.5915679738355568","2872.512716028563","1010.0435881415078","4734.981843915617","0.21331519770015578","0.1758491171667511","0","0","0","0","0","0","0","0.0700191588049229","50","50"
"149","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","61","18.88300640328913","96.22021325161984","0.5345567402867769","96.71637624139936","95.08488667125799","0.5373132013411076","0.5282493703958777","15.241299506021873","11.090105346555783","19.392493665487955","0.5718761876556596","3134.7287521861003","1043.2256801375158","5226.231824234687","0.19961335723760823","0.1898797441414377","0","0","0","0","0","0","0","0.08747619449334577","50","50"
"150","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","19.72030520029196","105.55972834322522","0.5864429352401401","95.62548344035254","115.46078570630353","0.5312526857797363","0.641448809479464","14.759646777416839","11.277321948839644","18.241971605994024","0.6182074061081257","3741.32069315881","1294.8005970937875","6187.840789223835","0.20924917773396676","0.16384889786552792","0","0","0","0","0","0","0","0.09119567421631651","50","50"
"152","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","0","13.79523564143382","67.03140547731795","0.3723966970962108","76.79075100655876","62.06281102588703","0.4266152833697709","0.34479339458826125","15.231328830628156","11.008761510740523","17.041000539151444","0.6460161470829168","4127.852126289911","915.8469251292469","5504.425783930194","0.16638373575732485","0.11682369014555882","0","0","0","0","0","0","0","0.08888574323933589","30","70"
"151","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","523","23.88034551790281","99.03858988938958","0.5502143882743866","89.36098161339432","101.84867115386447","0.4964498978521906","0.5658259508548026","15.58368696579312","10.809656592420689","17.62969998295274","0.6131503430502631","3920.8167023976753","779.84533869299","5266.94728684254","0.1480640105590455","0.13992841156737335","0","0","0","0","0","0","0","0.07052322097391311","30","70"
"153","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","8","15.927145152554147","92.96259026684729","0.5164588348158182","92.0805472458708","83.52362306247042","0.5115585958103933","0.4640201281248357","15.809204441976515","11.302976896348364","17.7404448186743","0.6371304108705547","3742.8273721482524","1144.8218986210782","4856.2582893741865","0.23574155870704483","0.1287806075160045","0","0","0","0","0","0","0","0.08874021092137095","30","70"
"154","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","1101","36.9185970510955","65.57955838483807","0.364330879915767","68.74758462024793","61.20098269932604","0.3819310256680441","0.3400054594407002","15.366004073489927","11.195648223923932","17.15329943758965","0.652681909078661","3701.8689171149595","1087.185097648598","4822.447696886257","0.2254425897352019","0.12254667841921396","0","0","0","0","0","0","0","0.08086550153237336","30","70"
"157","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","107","25.832308059076937","115.48278009621372","0.6415710005345207","114.43477109696074","116.22087475773674","0.6357487283164486","0.6456715264318708","14.62699270502992","10.605681554446894","16.350411769565515","0.6486492024737992","3879.8226714593197","784.0437890142256","5206.585049650074","0.1505869550842965","0.10537125358147792","0","0","0","0","0","0","0","0.08702374892766286","30","70"
"156","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","226","19.602214981176985","95.91476580049189","0.5328598100027327","77.75448884865531","102.55046242377057","0.43196938249252953","0.5697247912431698","16.862871658922636","11.230572400600686","19.276714198203482","0.5825978579714242","4209.839267590616","1010.3159241917358","5581.063557618708","0.18102569765803042","0.1647789922874865","0","0","0","0","0","0","0","0.09122311726472802","30","70"
"155","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","2216","23.513343690537752","92.41485036137797","0.5134158353409888","83.28223647240019","96.09986102607084","0.46267909151333436","0.5338881168115047","110.36918863039791","104.80078623390223","112.75564680032457","0.9294504462334438","3090.182147929196","820.8438987810316","4062.755683278409","0.2020411668266151","0.0308657368110703","0","0","0","0","0","0","0","0.06880035665647793","30","70"
"158","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","0","19.513950807275492","84.23025218203776","0.46794584545576534","93.2665806772002","74.129206925731","0.51814767042889","0.4118289273651722","16.752284774004885","11.586751065105059","18.966084934961966","0.6109194968196159","4743.195342935734","1291.6088110301978","6222.446713752391","0.2075724984796703","0.157582177867027","0","0","0","0","0","0","0","0.08261127701505955","30","70"
"159","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","0","9.927743623077461","98.75673567546119","0.5486485315303399","91.86608170851345","101.64351713862345","0.5103671206028525","0.5646862063256859","15.992602918149188","11.178587341361595","18.05575245105816","0.6191150090068094","4353.729654634605","884.6920906786831","5840.460039187145","0.15147643931175866","0.13359266587139573","0","0","0","0","0","0","0","0.09024414834820138","30","70"
